index,User_ID,Cust_name,Product_ID,Gender,Age__Group,Age,Marital_Status,State_name,Zone_a,Occupation,Product_Category,Orders,Amount,age_group
1247,1003641,Cacioppo,P00303642,F,26-35,33,0,Delhi,Central,Healthcare,Food,2,15306,31-40
1248,1005046,Derr,P00006842,F,26-35,31,1,Maharashtra,Western,Banking,Food,4,15296,31-40
1249,1001552,Sanjna,P00188942,F,46-50,49,1,Uttar Pradesh,Central,Automobile,Food,1,15295,41-50
1250,1003118,Dhirajendu,P00228642,F,26-35,28,0,Uttar Pradesh,Central,Banking,Food,2,15287,19-30
1251,1003945,Mrunal,P00277442,M,46-50,50,0,Himachal Pradesh,Northern,Food Processing,Food,2,15286,41-50
1252,1003904,Dickinson,P00214642,M,0-17,14,0,Madhya Pradesh,Central,Retail,Food,3,15286,Nov-18
1253,1002537,Cindy,P00116542,F,36-45,39,1,Jharkhand,Eastern,Retail,Food,4,15283,31-40
1254,1000628,Pölking,P00043742,M,36-45,43,1,Delhi,Central,Media,Food,2,15270,41-50
1255,1005306,Christensen,P00139742,M,26-35,34,1,Uttar Pradesh,Central,Textile,Food,2,15268,31-40
1256,1001999,Zewe,P00084642,M,36-45,38,0,Uttarakhand,Central,Healthcare,Food,2,15263,31-40
1257,1003874,Phillina,P00193742,F,26-35,28,0,Haryana,Northern,Aviation,Food,4,15262,19-30
1258,1003733,Darley,P00370442,F,18-25,20,0,Karnataka,Southern,Hospitality,Food,1,15254,19-30
1259,1004899,Wasserman,P00265342,F,26-35,31,1,Delhi,Central,Govt,Food,1,15250,31-40
1260,1002854,Schneider,P00351842,M,18-25,25,0,Madhya Pradesh,Central,Banking,Food,2,15247,19-30
1261,1000424,Sudevi,P00074142,F,26-35,26,0,Maharashtra,Western,Aviation,Food,3,15247,19-30
1262,1003890,Ayush,P00205042,F,18-25,25,1,Karnataka,Southern,Chemical,Food,2,15246,19-30
1263,1004608,Roy,P00303842,M,26-35,27,1,Himachal Pradesh,Northern,Govt,Food,4,15244,19-30
1264,1001496,Haushalter,P00108842,F,26-35,31,0,Haryana,Northern,Healthcare,Food,4,15240,31-40
1265,1003509,Garverick,P00002642,M,18-25,25,1,Maharashtra,Western,Automobile,Food,2,15240,19-30
1266,1004447,Ajay,P00226842,F,46-50,46,0,Madhya Pradesh,Central,Govt,Food,1,15237,41-50
1267,1004153,Heidel,P00078542,F,51-55,51,0,Uttar Pradesh,Central,IT Sector,Food,4,15234,51-80
1268,1005948,Lebron,P00307442,F,55+,70,0,Uttar Pradesh,Central,Banking,Food,1,15234,51-80
1269,1003391,Rose,P00195942,M,18-25,20,1,Jharkhand,Eastern,Lawyer,Food,3,15233,19-30
1270,1003823,Denise,P00259742,F,55+,78,0,Uttar Pradesh,Central,Healthcare,Food,2,15232,51-80
1271,1001011,Avni,P00005042,F,26-35,35,0,Delhi,Central,Retail,Food,3,15231,31-40
1272,1002383,Fuller,P00120942,M,26-35,30,1,Uttar Pradesh,Central,Hospitality,Food,1,15230,19-30
1273,1004979,Kennedy,P00217242,F,36-45,44,0,Uttar Pradesh,Central,Aviation,Food,1,15227,41-50
1274,1001156,Charika,P00252042,M,51-55,55,1,Delhi,Central,Chemical,Food,1,15226,51-80
1275,1003558,Irene,P00223842,F,18-25,20,1,Haryana,Northern,Banking,Food,4,15226,19-30
1276,1001331,Foulston,P00111442,F,46-50,48,0,Uttar Pradesh,Central,Banking,Food,1,15225,41-50
1277,1005831,Kalyca,P00090542,F,26-35,28,1,Rajasthan,Northern,Aviation,Food,1,15218,19-30
1278,1005420,Französisch,P00156842,F,0-17,13,0,Karnataka,Southern,Healthcare,Food,1,15213,Nov-18
1279,1002676,Jitesh,P00177942,F,55+,72,0,Haryana,Northern,Lawyer,Food,2,15204,51-80
1280,1001875,Kelly,P00240442,F,36-45,37,0,Maharashtra,Western,Automobile,Food,2,15204,31-40
1281,1005313,Dorothy,P00335542,F,55+,79,0,Madhya Pradesh,Central,Hospitality,Food,4,15201,51-80
1282,1001543,Ankur,P00315642,F,26-35,28,0,Uttar Pradesh,Central,Govt,Food,3,15201,19-30
1283,1002049,Ludwig,P00126442,M,51-55,51,0,Madhya Pradesh,Central,Aviation,Food,1,15198,51-80
1284,1002668,Bühler,P00075942,M,26-35,33,0,Maharashtra,Western,Food Processing,Food,2,15197,31-40
1285,1002820,Arpita,P00286342,M,36-45,43,1,Jharkhand,Eastern,Hospitality,Food,1,15191,41-50
1286,1001501,Amol,P0096042,F,26-35,28,1,Karnataka,Southern,Healthcare,Food,4,15190,19-30
1287,1003475,Cousins,P00260142,F,26-35,34,1,Uttar Pradesh,Central,Lawyer,Food,4,15190,31-40
1288,1000509,Rohan,P00234842,F,26-35,30,0,Uttar Pradesh,Central,IT Sector,Food,4,15189,19-30
1289,1001990,Ballentine,P00253542,F,26-35,29,0,Uttar Pradesh,Central,Media,Food,2,15187,19-30
1290,1003779,Ionia,P00087242,M,46-50,50,0,Uttar Pradesh,Central,IT Sector,Food,1,15187,41-50
1291,1005029,Marc,P00324542,F,26-35,32,0,Uttar Pradesh,Central,Lawyer,Food,2,15185,31-40
1292,1001551,Darley,P00369742,F,26-35,32,1,Maharashtra,Western,Aviation,Food,3,15182,31-40
1293,1001647,Norvell,P00320842,F,18-25,24,0,Bihar,Eastern,Aviation,Food,4,15179,19-30
1294,1003901,Paromita,P00352242,F,18-25,25,1,Karnataka,Southern,Hospitality,Food,2,15179,19-30
1295,1000092,Gene,P00177242,M,18-25,21,0,Madhya Pradesh,Central,Govt,Food,1,15173,19-30
1296,1004958,Corey,P00184342,F,18-25,23,0,Karnataka,Southern,Govt,Food,4,15160,19-30
1297,1003346,Pete,P00052242,F,36-45,36,0,Delhi,Central,Hospitality,Hand & Power Tools,4,14759,31-40
1298,1003727,Baird,P00186342,F,36-45,39,0,Uttar Pradesh,Central,Hospitality,Auto,2,14640,31-40
1299,1003585,Kirti,P00213442,F,36-45,40,1,Andhra Pradesh,Southern,IT Sector,Auto,1,14325,31-40
1300,1001470,Abhijeet,P00309742,F,18-25,20,0,Maharashtra,Western,Govt,Auto,2,14323,19-30
1301,1003533,Erin,P00039942,M,26-35,31,1,Andhra Pradesh,Southern,Lawyer,Auto,2,14160,31-40
1302,1003816,Eichhorn,P00177042,M,26-35,28,0,Gujarat,Western,IT Sector,Sports Products,3,13699,19-30
1303,1000148,Rutuja,P00024742,F,51-55,51,0,Gujarat,Western,Govt,Sports Products,3,13675,51-80
1304,1001978,Sathya,P00220242,F,0-17,12,0,Karnataka,Southern,Retail,Sports Products,3,13667,Nov-18
1305,1003024,Hildebrand,P00303942,F,36-45,45,1,Maharashtra,Western,Agriculture,Sports Products,4,13653,41-50
1306,1004259,Vicky,P00340642,F,36-45,45,0,Karnataka,Southern,Hospitality,Sports Products,4,13647,41-50
1307,1005475,Frank,P00284642,F,26-35,32,0,Haryana,Northern,Media,Sports Products,2,13624,31-40
1308,1001796,Wardle,P00087342,F,51-55,54,0,Karnataka,Southern,Healthcare,Sports Products,1,13609,51-80
1309,1001667,Mane,P00132642,F,51-55,51,0,Bihar,Eastern,IT Sector,Sports Products,2,13575,51-80
1310,1003771,Chirag,P00345542,F,26-35,31,0,Andhra Pradesh,Southern,Healthcare,Sports Products,2,13547,31-40
1311,1002407,Kelly,P00088942,F,36-45,40,0,Bihar,Eastern,Healthcare,Sports Products,2,13546,31-40
1312,1001466,Karandeep,P00237742,F,18-25,21,1,Maharashtra,Western,Aviation,Sports Products,2,13545,19-30
1313,1002180,Rahul,P00010942,F,26-35,30,0,Bihar,Eastern,Healthcare,Sports Products,1,13533,19-30
1314,1004328,Hilary,P00058642,F,51-55,55,1,Maharashtra,Western,Media,Sports Products,2,13522,51-80
1315,1001088,Phan,P00332342,M,0-17,17,0,Maharashtra,Western,Retail,Sports Products,1,13515,Nov-18
1316,1004875,Ober,P00322542,F,36-45,45,1,Haryana,Northern,Hospitality,Sports Products,1,13493,41-50
1317,1003808,Vishakha,P00042942,F,26-35,33,0,Uttar Pradesh,Central,Retail,Sports Products,3,13481,31-40
1318,1002018,Vittorini,P00036142,F,36-45,38,0,Uttar Pradesh,Central,Aviation,Sports Products,2,13466,31-40
1319,1001889,Carl,P00157542,M,18-25,18,1,Karnataka,Southern,Textile,Sports Products,1,13465,Nov-18
1320,1005468,Kshitij,P00268842,F,26-35,35,1,Uttar Pradesh,Central,Aviation,Sports Products,4,13424,31-40
1321,1004457,Kane,P00156042,F,36-45,37,0,Uttar Pradesh,Central,Hospitality,Sports Products,1,13403,31-40
1322,1001797,Akshata,P00276042,F,36-45,41,0,Gujarat,Western,Govt,Sports Products,4,13393,41-50
1323,1003129,Palak,P00308342,F,26-35,27,0,Uttar Pradesh,Central,Healthcare,Sports Products,1,13383,19-30
1324,1001172,Astrea,P0099442,M,26-35,35,1,Madhya Pradesh,Central,Govt,Sports Products,1,13376,31-40
1325,1001696,Brumfield,P00053542,F,36-45,45,0,Madhya Pradesh,Central,Healthcare,Sports Products,3,13371,41-50
1326,1002666,Glantz,P00295742,F,46-50,47,1,Karnataka,Southern,Aviation,Sports Products,4,13354,41-50
1327,1003242,Sneha,P00263042,F,51-55,55,0,Uttar Pradesh,Central,Banking,Sports Products,3,13348,51-80
1328,1000131,Megha,P00188442,F,18-25,23,0,Haryana,Northern,Chemical,Sports Products,4,13345,19-30
1329,1001958,MaryBeth,P00025042,M,26-35,32,0,Uttar Pradesh,Central,Healthcare,Sports Products,3,13334,31-40
1330,1002590,Dave,P00123642,F,18-25,23,0,Madhya Pradesh,Central,Automobile,Sports Products,1,13291,19-30
1331,1004183,Meg,P00130842,F,26-35,27,0,Andhra Pradesh,Southern,IT Sector,Games & Toys,2,13276,19-30
1332,1004578,Atul,P00074042,F,26-35,30,0,Bihar,Eastern,Aviation,Games & Toys,4,13272,19-30
1333,1000476,Manjiri,P00011842,F,36-45,43,1,Haryana,Northern,Banking,Games & Toys,3,13260,41-50
1334,1003081,Kalyani,P00075442,F,26-35,30,0,Haryana,Northern,Media,Sports Products,1,13251,19-30
1335,1003490,Gaurav,P00116042,F,26-35,30,1,Gujarat,Western,Media,Games & Toys,4,13249,19-30
1336,1004285,Bhishm,P00002042,F,36-45,38,0,Uttar Pradesh,Central,Banking,Sports Products,1,13235,31-40
1337,1001736,Martinez,P00363242,F,55+,82,0,Karnataka,Southern,Aviation,Books,3,13231,
1338,1003648,Amit,P00004542,F,18-25,25,1,Haryana,Northern,Food Processing,Sports Products,2,13228,19-30
1339,1004713,David,P00164342,F,26-35,33,0,Madhya Pradesh,Central,IT Sector,Games & Toys,1,13205,31-40
1340,1002096,Nunn,P00196442,M,26-35,33,1,Haryana,Northern,Healthcare,Books,1,13201,31-40
1341,1003224,Kushal,P00285642,M,26-35,30,1,Delhi,Central,Retail,Sports Products,3,13194,19-30
1342,1004674,Suman,P00220742,M,36-45,40,1,Bihar,Eastern,Govt,Stationery,3,13151,31-40
1343,1004041,Fritzler,P00359642,F,18-25,25,0,Uttar Pradesh,Central,Retail,Stationery,4,13148,19-30
1344,1001451,Sink,P00016742,F,36-45,41,0,Maharashtra,Western,Media,Games & Toys,2,13143,41-50
1345,1001503,Willman,P00000342,F,26-35,35,0,Karnataka,Southern,Retail,Games & Toys,3,13139,31-40
1346,1001181,Cathy,P00319242,F,36-45,44,0,Karnataka,Southern,Automobile,Games & Toys,4,13139,41-50
1347,1005916,Surbhi,P0097742,F,51-55,55,1,Karnataka,Southern,Aviation,Books,1,13120,51-80
1348,1001778,Paige,P00211542,F,18-25,18,1,Karnataka,Southern,Lawyer,Games & Toys,2,13119,Nov-18
1349,1000347,Melton,P00106942,M,55+,74,0,Delhi,Central,Textile,Games & Toys,2,13114,51-80
1350,1000957,Goldenen,P00329642,F,36-45,41,1,Andhra Pradesh,Southern,Banking,Games & Toys,4,13111,41-50
1351,1001356,Resi,P00330642,M,18-25,23,1,Madhya Pradesh,Central,Govt,Games & Toys,4,13104,19-30
1352,1003041,Mitali,P00355142,F,26-35,33,1,Delhi,Central,Media,Stationery,1,13087,31-40
1353,1005184,Zic,P00283142,F,18-25,25,0,Maharashtra,Western,Chemical,Games & Toys,1,13041,19-30
1354,1002088,Divyansha,P00264542,F,51-55,52,1,Karnataka,Southern,Lawyer,Games & Toys,1,13016,51-80
1355,1003829,Harshita,P00029342,M,26-35,28,0,Madhya Pradesh,Central,IT Sector,Games & Toys,2,12987,19-30
1356,1003159,Charles,P00350442,M,26-35,27,0,Kerala,Southern,Healthcare,Games & Toys,1,12981,19-30
1357,1006036,Halladay,P00185842,M,26-35,29,0,Karnataka,Southern,Aviation,Games & Toys,1,12973,19-30
1358,1004408,Harsh,P00323542,M,46-50,50,0,Madhya Pradesh,Central,Healthcare,Games & Toys,3,12964,41-50
1359,1002167,Gannaway,P00246442,M,26-35,26,1,Himachal Pradesh,Northern,Govt,Books,2,12914,19-30
1360,1000424,Sudevi,P00198142,F,26-35,26,0,Karnataka,Southern,Govt,Footwear & Shoes,2,12904,19-30
1361,1002455,Poirier,P00367142,F,36-45,37,1,Karnataka,Southern,Textile,Books,1,12899,31-40
1362,1004227,William,P00251342,F,26-35,28,0,Delhi,Central,IT Sector,Footwear & Shoes,1,12895,19-30
1363,1005323,Asish,P00129442,F,26-35,31,1,Delhi,Central,Govt,Footwear & Shoes,2,12895,31-40
1364,1003985,Jarboe,P00109642,F,46-50,49,0,Maharashtra,Western,Govt,Games & Toys,2,12892,41-50
1365,1002023,Company,P00238442,M,18-25,21,1,Delhi,Central,Govt,Books,4,12887,19-30
1366,1005113,Overfelt,P00327742,F,26-35,32,0,Karnataka,Southern,Textile,Footwear & Shoes,4,12887,31-40
1367,1005570,Sanjay,P00075342,F,26-35,35,0,Delhi,Central,Agriculture,Footwear & Shoes,4,12886,31-40
1368,1004494,Smith,P00242542,F,46-50,50,0,Jharkhand,Eastern,Govt,Games & Toys,2,12882,41-50
1369,1002279,Noah,P00258742,F,51-55,52,0,Karnataka,Southern,IT Sector,Books,1,12865,51-80
1370,1004007,Shifley,P00015442,F,36-45,44,0,Uttar Pradesh,Central,Govt,Games & Toys,3,12862,41-50
1371,1000402,Karen,P00008042,F,26-35,32,0,Bihar,Eastern,Automobile,Games & Toys,4,12854,31-40
1372,1000850,Bhawna,P00086842,M,36-45,37,1,Maharashtra,Western,Aviation,Footwear & Shoes,3,12851,31-40
1373,1003618,Keshav,P00209642,M,18-25,19,0,Delhi,Central,Aviation,Footwear & Shoes,1,12826,19-30
1374,1004710,Voltz,P00272042,M,36-45,38,0,Kerala,Southern,Healthcare,Footwear & Shoes,3,12823,31-40
1375,1000949,Holden,P00082342,F,51-55,51,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3,12820,51-80
1376,1001150,Becky,P00159642,M,26-35,28,1,Uttarakhand,Central,IT Sector,Games & Toys,1,12816,19-30
1377,1003648,Amit,P00050142,M,18-25,25,1,Himachal Pradesh,Northern,IT Sector,Books,4,12811,19-30
1378,1002078,Howell,P00041542,F,18-25,22,0,Delhi,Central,Banking,Stationery,1,12806,19-30
1379,1001639,Charika,P00016042,F,26-35,35,1,Delhi,Central,Construction,Footwear & Shoes,4,12797,31-40
1380,1003476,Lalita,P00124842,F,51-55,55,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,3,12783,51-80
1381,1005497,Shivangi,P00117042,F,26-35,35,0,Delhi,Central,Construction,Footwear & Shoes,4,12771,31-40
1382,1005722,Shourya,P00217542,F,26-35,33,0,Himachal Pradesh,Northern,Media,Games & Toys,4,12765,31-40
1383,1001941,Gopal,P00234642,M,36-45,26,1,Delhi,Central,Aviation,Footwear & Shoes,1,12746,19-30
1384,1003483,Dryer,P00134342,M,46-50,50,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,2,12733,41-50
1385,1003824,Dilbeck,P00338042,F,26-35,32,0,Andhra Pradesh,Southern,Healthcare,Games & Toys,2,12714,31-40
1386,1000829,Pranav,P00145842,M,0-17,15,1,Uttar Pradesh,Central,IT Sector,Games & Toys,2,12713,Nov-18
1387,1004488,Arntzen,P00127242,F,36-45,37,0,Karnataka,Southern,Hospitality,Footwear & Shoes,3,12699,31-40
1388,1004706,Gunjal,P00014842,F,26-35,34,0,Karnataka,Southern,Construction,Footwear & Shoes,3,12691,31-40
1389,1000654,Bergman,P00178142,M,51-55,54,0,Punjab,Northern,Banking,Footwear & Shoes,4,12677,51-80
1390,1002216,Anita,P00012142,M,26-35,32,0,Delhi,Central,Govt,Footwear & Shoes,1,12668,31-40
1391,1002106,Luke,P00031442,M,18-25,25,0,Jharkhand,Eastern,Food Processing,Furniture,3,12658,19-30
1392,1005581,Folk,P00304242,F,26-35,34,0,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,12626,31-40
1393,1004102,Cousins,P00198742,M,0-17,13,1,Maharashtra,Western,Media,Stationery,1,12608,Nov-18
1394,1000889,Parth,P00066142,F,46-50,50,0,Delhi,Central,Textile,Footwear & Shoes,1,12602,41-50
1395,1003626,Kartik,P00321942,F,26-35,26,1,Karnataka,Southern,Hospitality,Footwear & Shoes,4,12595,19-30
1396,1004560,Atharv,P00341942,F,26-35,26,1,Delhi,Central,IT Sector,Footwear & Shoes,3,12578,19-30
1397,1004470,Sylvia,P00218842,F,36-45,41,0,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,1,12577,41-50
1398,1004685,Pardue,P00133342,F,36-45,44,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3,12575,41-50
1399,1000264,Parna,P00257542,M,36-45,42,1,Madhya Pradesh,Central,Media,Footwear & Shoes,4,12575,41-50
1400,1002484,Pelletier,P00196642,F,46-50,50,1,Uttar Pradesh,Central,Aviation,Furniture,4,12571,41-50
1401,1005329,Heidel,P00130942,M,26-35,29,0,Maharashtra,Western,Aviation,Stationery,4,12566,19-30
1402,1003458,Soltero,P00191242,F,46-50,46,1,Karnataka,Southern,IT Sector,Footwear & Shoes,2,12555,41-50
1403,1005452,Russell,P00057242,F,36-45,40,0,Delhi,Central,Govt,Footwear & Shoes,4,12540,31-40
1404,1003476,Lalita,P00351542,F,51-55,52,0,Gujarat,Western,Aviation,Footwear & Shoes,4,12529,51-80
1405,1003189,Kipp,P00077842,F,26-35,32,0,Karnataka,Southern,Automobile,Footwear & Shoes,1,12527,31-40
1406,1004271,Marley,P00176242,M,36-45,37,0,Himachal Pradesh,Northern,IT Sector,Footwear & Shoes,4,12479,31-40
1407,1000451,Atkinson,P00339442,M,55+,74,1,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,1,12478,51-80
1408,1004335,Aryan,P00313242,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,2,12474,31-40
1409,1001181,Cathy,P00184642,F,36-45,37,1,Delhi,Central,IT Sector,Footwear & Shoes,3,12469,31-40
1410,1004843,Harshita,P00271342,M,55+,68,1,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,3,12465,51-80
1411,1004647,Vernon,P00319442,F,36-45,45,0,Delhi,Central,Healthcare,Footwear & Shoes,3,12444,41-50
1412,1005059,Hawkins,P00007542,F,46-50,49,0,Delhi,Central,Food Processing,Footwear & Shoes,3,12443,41-50
1413,1003012,Seio,P00191142,F,26-35,29,1,Karnataka,Southern,Banking,Footwear & Shoes,2,12421,19-30
1414,1002010,Hunter,P00199042,F,18-25,19,1,Maharashtra,Western,Aviation,Furniture,4,12401,19-30
1415,1005914,Pamela,P00109242,F,36-45,39,0,Delhi,Central,Banking,Footwear & Shoes,4,12395,31-40
1416,1003158,Girase,P00304842,F,26-35,33,1,Uttar Pradesh,Central,Media,Footwear & Shoes,1,12381,31-40
1417,1003618,Keshav,P00141542,M,18-25,19,0,Delhi,Central,Aviation,Footwear & Shoes,4,12340,19-30
1418,1000492,Navdeep,P00274942,F,26-35,26,0,Delhi,Central,Govt,Footwear & Shoes,4,12337,19-30
1419,1004007,Shifley,P0098242,F,36-45,41,1,Delhi,Central,Retail,Footwear & Shoes,4,12328,41-50
1420,1004715,Snel,P00237142,M,26-35,30,0,Maharashtra,Western,Aviation,Furniture,2,12300,19-30
1421,1000628,Pölking,P00000442,M,36-45,37,1,Uttar Pradesh,Central,Lawyer,Furniture,1,12292,31-40
1422,1005771,Armold,P00232742,F,26-35,26,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,4,12278,19-30
1423,1003683,Gross,P00051942,F,26-35,31,1,Karnataka,Southern,Aviation,Footwear & Shoes,4,12256,31-40
1424,1000329,Shrichand,P00015342,F,36-45,38,0,Karnataka,Southern,Banking,Footwear & Shoes,3,12252,31-40
1425,1000728,Breyer,P00324842,F,26-35,30,0,Maharashtra,Western,Lawyer,Footwear & Shoes,4,12247,19-30
1426,1003499,Jennifer,P00016342,F,26-35,30,0,Kerala,Southern,Media,Furniture,4,12241,19-30
1427,1004510,Crebagga,P00250542,F,46-50,49,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,12238,41-50
1428,1000792,Meador,P00345942,F,26-35,33,0,Karnataka,Southern,Aviation,Footwear & Shoes,4,12235,31-40
1429,1005488,Logan,P00201342,M,26-35,27,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,12232,19-30
1430,1004333,Satty,P00225842,M,51-55,53,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,12230,51-80
1431,1000308,Bzostek,P00062742,F,26-35,26,0,Delhi,Central,IT Sector,Footwear & Shoes,1,12222,19-30
1432,1001146,Shivam,P00129142,M,18-25,24,1,Delhi,Central,IT Sector,Footwear & Shoes,3,12220,19-30
1433,1004253,Ekta,P00235842,M,46-50,50,0,Kerala,Southern,Lawyer,Furniture,1,12216,41-50
1434,1003130,Philisse,P00357842,M,26-35,27,0,Karnataka,Southern,Media,Footwear & Shoes,4,12211,19-30
1435,1002498,Sonal,P00329742,M,55+,57,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,2,12208,51-80
1436,1004808,Anthony,P00270142,F,36-45,39,1,Haryana,Northern,Aviation,Tupperware,1,12207,31-40
1437,1005788,Bixby,P00343542,M,26-35,34,0,Maharashtra,Western,Healthcare,Footwear & Shoes,4,12183,31-40
1438,1003476,Lalita,P00037442,F,51-55,51,1,Himachal Pradesh,Northern,Banking,Footwear & Shoes,3,12180,51-80
1439,1004725,Jackson,P00054542,F,36-45,41,0,Karnataka,Southern,Automobile,Footwear & Shoes,3,12174,41-50
1440,1000984,Ben,P00187842,F,51-55,54,0,Karnataka,Southern,Healthcare,Footwear & Shoes,4,12170,51-80
1441,1003974,Shubham,P00158942,M,36-45,40,0,Uttar Pradesh,Central,Media,Footwear & Shoes,4,12161,31-40
1442,1004898,Powers,P00069142,F,26-35,35,0,Karnataka,Southern,Automobile,Footwear & Shoes,2,12159,31-40
1443,1000710,Nripraj,P00040042,F,26-35,33,0,Delhi,Central,Chemical,Footwear & Shoes,1,12157,31-40
1444,1005142,Merwin,P00134042,F,26-35,31,0,Delhi,Central,Construction,Footwear & Shoes,3,12154,31-40
1445,1001339,Hendricks,P00316442,F,36-45,44,1,Uttar Pradesh,Central,Aviation,Furniture,2,12147,41-50
1446,1001778,Paige,P00323442,F,18-25,18,0,Gujarat,Western,Automobile,Furniture,2,12144,Nov-18
1447,1000710,Nripraj,P00002242,F,26-35,28,1,Bihar,Eastern,Banking,Furniture,4,12132,19-30
1448,1002195,Shatayu,P0099742,F,0-17,13,0,Maharashtra,Western,Govt,Food,3,12118,Nov-18
1449,1002752,Matt,P00152542,F,26-35,30,0,Delhi,Central,Automobile,Footwear & Shoes,3,12114,19-30
1450,1001737,Adhvaita,P00065042,F,36-45,41,0,Himachal Pradesh,Northern,Aviation,Furniture,2,12112,41-50
1451,1003546,Nockton,P00086642,F,26-35,34,1,Karnataka,Southern,Food Processing,Food,2,12106,31-40
1452,1004644,Pournamasi,P00161842,F,51-55,53,1,Delhi,Central,Aviation,Footwear & Shoes,2,12102,51-80
1453,1002744,Brumley,P00010542,F,18-25,18,1,Maharashtra,Western,Healthcare,Food,2,12099,Nov-18
1454,1000216,Gjertsen,P00362942,M,46-50,50,1,Maharashtra,Western,IT Sector,Food,4,12093,41-50
1455,1003491,Freymann,P00280842,M,26-35,33,0,Uttar Pradesh,Central,Media,Food,4,12093,31-40
1456,1005812,Chikku,P00314142,M,26-35,35,1,Jharkhand,Eastern,Hospitality,Food,2,12091,31-40
1457,1005522,Mitch,P00299242,F,26-35,34,0,Madhya Pradesh,Central,Textile,Food,1,12090,31-40
1458,1000033,Yaanvi,P00331342,F,46-50,50,0,Uttar Pradesh,Central,Automobile,Food,4,12089,41-50
1459,1004344,Hildebrand,P00259542,F,26-35,33,0,Gujarat,Western,Lawyer,Food,1,12088,31-40
1460,1001680,Vasudev,P00339342,M,26-35,26,1,Madhya Pradesh,Central,IT Sector,Food,3,12085,19-30
1461,1003224,Kushal,P00332942,M,26-35,35,0,Delhi,Central,Lawyer,Food,2,12082,31-40
1462,1005241,Adam,P00302842,M,26-35,30,1,Gujarat,Western,IT Sector,Food,3,12079,19-30
1463,1003716,Praneet,P00001842,F,18-25,18,1,Uttar Pradesh,Central,Food Processing,Food,4,12078,Nov-18
1464,1000265,Carlisle,P00343442,M,36-45,38,0,Uttar Pradesh,Central,Automobile,Food,2,12071,31-40
1465,1001130,Vivian,P00296042,F,18-25,22,0,Karnataka,Southern,Media,Food,1,12069,19-30
1466,1003592,Hooks,P00295442,M,55+,84,1,Delhi,Central,Lawyer,Food,3,12067,
1467,1003476,Lalita,P00324042,F,51-55,51,0,Delhi,Central,Media,Food,4,12066,51-80
1468,1000474,Gary,P00018942,F,26-35,32,1,Andhra Pradesh,Southern,Aviation,Food,2,12055,31-40
1469,1000022,Alan,P00280542,F,18-25,19,1,Madhya Pradesh,Central,IT Sector,Food,4,12050,19-30
1470,1004800,Dennis,P00221342,F,18-25,25,1,Uttar Pradesh,Central,Govt,Food,1,12049,19-30
1471,1005394,Cari,P00071042,M,18-25,18,0,Maharashtra,Western,Textile,Food,3,12042,Nov-18
1472,1001274,Quincy,P00368142,F,46-50,47,1,Telangana,Southern,Automobile,Food,4,12042,41-50
1473,1003002,Ameesha,P00213142,F,46-50,46,0,Karnataka,Southern,Healthcare,Food,3,12034,41-50
1474,1002744,Brumley,P00079042,F,18-25,23,1,Madhya Pradesh,Central,Hospitality,Food,3,12032,19-30
1475,1004085,Frazer,P00259842,M,26-35,32,1,Uttar Pradesh,Central,Banking,Furniture,4,12030,31-40
1476,1001926,Barton,P00298242,M,0-17,13,1,Maharashtra,Western,Hospitality,Food,3,12027,Nov-18
1477,1004118,Teena,P00337242,F,26-35,31,1,Uttar Pradesh,Central,Media,Food,4,12016,31-40
1478,1000026,Arntzen,P0095142,F,26-35,34,0,Karnataka,Southern,Textile,Furniture,2,12014,31-40
1479,1003602,Julia,P00254942,F,26-35,27,0,Maharashtra,Western,Healthcare,Food,1,12014,19-30
1480,1003171,Reichenbach,P00009742,M,51-55,55,1,Madhya Pradesh,Central,Aviation,Food,3,12012,51-80
1481,1003319,Jill,P00357242,M,55+,70,0,Uttar Pradesh,Central,Media,Furniture,1,12011,51-80
1482,1005755,Rittenbach,P00110142,M,36-45,42,0,Uttar Pradesh,Central,Aviation,Furniture,4,12009,41-50
1483,1000062,Phonely,P00061242,M,36-45,45,0,Bihar,Eastern,IT Sector,Food,2,12005,41-50
1484,1005197,Radford,P00308642,M,55+,63,0,Uttar Pradesh,Central,Healthcare,Food,4,11992,51-80
1485,1005501,Trupti,P00259442,F,26-35,35,0,Uttar Pradesh,Central,Media,Food,4,11989,31-40
1486,1003824,Dilbeck,P00204342,F,26-35,28,1,Haryana,Northern,Healthcare,Food,4,11988,19-30
1487,1003589,Atkinson,P00042742,M,46-50,46,0,Uttar Pradesh,Central,Aviation,Furniture,2,11987,41-50
